id,book,page_num,chapter,chapter_title,section_title,content_length,has_figures,has_equations,has_references,has_captions,n_drawings,n_raster_images,page_type,img_path,qc_status
1526,Fundamental_Neuroscience,1025,43,"Reward, Motivation, and Addiction",ADDICTION,5604,f,f,f,f,1,0,text,,passed
1527,Fundamental_Neuroscience,1026,43,"Reward, Motivation, and Addiction",ADDICTION,4803,f,f,f,f,3,0,text,,passed
1528,Fundamental_Neuroscience,1027,43,"Reward, Motivation, and Addiction",ADDICTION,5384,f,f,f,f,1,0,text,,passed
1530,Fundamental_Neuroscience,1029,43,"Reward, Motivation, and Addiction",ADDICTION,5574,f,f,f,t,1,0,text,,passed
1532,Fundamental_Neuroscience,1031,43,"Reward, Motivation, and Addiction",ADDICTION,4249,f,f,f,f,5,0,text,,passed
1582,Fundamental_Neuroscience,1081,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5573,f,f,f,f,1,0,text,,passed
1535,Fundamental_Neuroscience,1034,43,"Reward, Motivation, and Addiction",ADDICTION,1703,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1034.jpg,passed
1541,Fundamental_Neuroscience,1040,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,3682,f,f,f,f,3,0,text,,passed
1542,Fundamental_Neuroscience,1041,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,5746,f,f,f,t,1,0,text,,passed
1543,Fundamental_Neuroscience,1042,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,2859,t,f,f,t,23,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1042.jpg,passed
1545,Fundamental_Neuroscience,1044,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,4742,f,f,f,f,3,0,text,,passed
1546,Fundamental_Neuroscience,1045,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,5605,f,f,f,t,1,0,text,,passed
1547,Fundamental_Neuroscience,1046,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,4722,t,f,f,t,60,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1046.jpg,passed
1548,Fundamental_Neuroscience,1047,44,Human Brain Evolution,EVOLUTIONARY AND COMPARATIVE PRINCIPLES,5509,f,f,f,t,1,0,text,,passed
1550,Fundamental_Neuroscience,1049,44,Human Brain Evolution,EVOLUTION OF PRIMATE BRAINS,2493,t,f,f,t,41,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1049.jpg,passed
1551,Fundamental_Neuroscience,1050,44,Human Brain Evolution,EVOLUTION OF PRIMATE BRAINS,5673,f,f,f,t,1,0,text,,passed
1552,Fundamental_Neuroscience,1051,44,Human Brain Evolution,EVOLUTION OF PRIMATE BRAINS,2024,t,f,f,t,33,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1051.jpg,passed
1553,Fundamental_Neuroscience,1052,44,Human Brain Evolution,EVOLUTION OF PRIMATE BRAINS,5242,t,f,f,t,119,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1052.jpg,passed
1554,Fundamental_Neuroscience,1053,44,Human Brain Evolution,EVOLUTION OF PRIMATE BRAINS,5486,f,f,f,t,1,0,text,,passed
1555,Fundamental_Neuroscience,1054,44,Human Brain Evolution,EVOLUTION OF PRIMATE BRAINS,4134,t,f,f,t,185,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1054.jpg,passed
1556,Fundamental_Neuroscience,1055,44,Human Brain Evolution,WHY BRAIN SIZE IS IMPORTANT,5555,f,f,f,t,2,0,text,,passed
1583,Fundamental_Neuroscience,1082,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5633,f,f,f,f,1,0,text,,passed
1584,Fundamental_Neuroscience,1083,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5336,f,f,f,f,1,0,text,,passed
1585,Fundamental_Neuroscience,1084,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,4859,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1084.jpg,passed
1586,Fundamental_Neuroscience,1085,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5655,f,f,f,t,1,0,text,,passed
1589,Fundamental_Neuroscience,1088,46,Visual Perception of Objects,THE PROBLEM OF OBJECT RECOGNITION,3552,f,f,f,f,3,0,text,,passed
1558,Fundamental_Neuroscience,1057,44,Human Brain Evolution,CONCLUSIONS,5388,f,f,f,f,2,0,text,,passed
1561,Fundamental_Neuroscience,1060,45,Cognitive Development and Aging,BRAIN DEVELOPMENT,3571,f,f,f,t,3,0,text,,passed
1562,Fundamental_Neuroscience,1061,45,Cognitive Development and Aging,BRAIN DEVELOPMENT,882,t,f,f,t,47,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1061.jpg,passed
1564,Fundamental_Neuroscience,1063,45,Cognitive Development and Aging,BRAIN DEVELOPMENT,3536,t,t,f,t,41,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1063.jpg,passed
1565,Fundamental_Neuroscience,1064,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5075,f,f,f,t,2,0,text,,passed
1566,Fundamental_Neuroscience,1065,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5583,f,f,f,t,1,0,text,,passed
1567,Fundamental_Neuroscience,1066,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5449,f,f,f,f,1,0,text,,passed
1568,Fundamental_Neuroscience,1067,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5571,f,f,f,f,1,0,text,,passed
1569,Fundamental_Neuroscience,1068,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5742,f,f,f,t,1,0,text,,passed
1570,Fundamental_Neuroscience,1069,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5257,f,f,f,t,1,0,text,,passed
1571,Fundamental_Neuroscience,1070,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,3859,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1070.jpg,passed
1572,Fundamental_Neuroscience,1071,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5530,f,f,f,t,1,0,text,,passed
1573,Fundamental_Neuroscience,1072,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5574,f,f,f,t,1,0,text,,passed
1574,Fundamental_Neuroscience,1073,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,3656,t,t,f,f,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1073.jpg,passed
1575,Fundamental_Neuroscience,1074,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,3274,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1074.jpg,passed
1576,Fundamental_Neuroscience,1075,45,Cognitive Development and Aging,COGNITIVE DEVELOPMENT AND AGING: A LIFE SPAN PERSPECTIVE,5715,f,f,f,f,1,0,text,,passed
1577,Fundamental_Neuroscience,1076,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,4954,f,f,f,f,2,0,text,,passed
1578,Fundamental_Neuroscience,1077,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5164,f,f,f,f,3,0,text,,passed
1579,Fundamental_Neuroscience,1078,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5627,f,f,f,f,1,0,text,,passed
1580,Fundamental_Neuroscience,1079,45,Cognitive Development and Aging,PATHOLOGICAL PROCESSES IN COGNITIVE DEVELOPMENT AND AGING,5330,f,f,f,f,3,0,text,,passed
1597,Fundamental_Neuroscience,1096,46,Visual Perception of Objects,NEURONAL PROPERTIES WITHIN THE OBJECT RECOGNITION PATHWAY,3156,t,f,f,t,3,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1096.jpg,passed
1598,Fundamental_Neuroscience,1097,46,Visual Perception of Objects,NEURONAL PROPERTIES WITHIN THE OBJECT RECOGNITION PATHWAY,5513,f,f,f,t,1,0,text,,passed
1599,Fundamental_Neuroscience,1098,46,Visual Perception of Objects,NEURONAL PROPERTIES WITHIN THE OBJECT RECOGNITION PATHWAY,5359,f,f,f,t,4,0,text,,passed
1601,Fundamental_Neuroscience,1100,46,Visual Perception of Objects,NEURONAL PROPERTIES WITHIN THE OBJECT RECOGNITION PATHWAY,3028,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1100.jpg,passed
1602,Fundamental_Neuroscience,1101,46,Visual Perception of Objects,FUNCTIONAL NEUROIMAGING AND ELECTROPHYSIOLOGY OF OBJECT RECOGNITION IN HUMANS,5393,f,f,f,t,2,0,text,,passed
1603,Fundamental_Neuroscience,1102,46,Visual Perception of Objects,FUNCTIONAL NEUROIMAGING AND ELECTROPHYSIOLOGY OF OBJECT RECOGNITION IN HUMANS,2262,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1102.jpg,passed
1604,Fundamental_Neuroscience,1103,46,Visual Perception of Objects,FUNCTIONAL NEUROIMAGING AND ELECTROPHYSIOLOGY OF OBJECT RECOGNITION IN HUMANS,2282,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1103.jpg,passed
1606,Fundamental_Neuroscience,1105,46,Visual Perception of Objects,PERCEPTION AND RECOGNITION OF SPECIFIC CLASSES OF OBJECTS,5767,f,f,f,t,1,0,text,,passed
1607,Fundamental_Neuroscience,1106,46,Visual Perception of Objects,PERCEPTION AND RECOGNITION OF SPECIFIC CLASSES OF OBJECTS,1554,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1106.jpg,passed
1609,Fundamental_Neuroscience,1108,46,Visual Perception of Objects,PERCEPTION AND RECOGNITION OF SPECIFIC CLASSES OF OBJECTS,5619,f,f,f,f,1,0,text,,passed
1617,Fundamental_Neuroscience,1116,47,Spatial Cognition,PARIETAL CORTEX,5769,f,f,f,f,1,0,text,,passed
1618,Fundamental_Neuroscience,1117,47,Spatial Cognition,PARIETAL CORTEX,2815,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1117.jpg,passed
1619,Fundamental_Neuroscience,1118,47,Spatial Cognition,PARIETAL CORTEX,5441,f,f,f,t,1,0,text,,passed
1620,Fundamental_Neuroscience,1119,47,Spatial Cognition,PARIETAL CORTEX,3256,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1119.jpg,passed
1621,Fundamental_Neuroscience,1120,47,Spatial Cognition,PARIETAL CORTEX,5544,f,f,f,t,1,0,text,,passed
1622,Fundamental_Neuroscience,1121,47,Spatial Cognition,PARIETAL CORTEX,3056,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1121.jpg,passed
1623,Fundamental_Neuroscience,1122,47,Spatial Cognition,PARIETAL CORTEX,5591,f,f,f,f,1,0,text,,passed
1624,Fundamental_Neuroscience,1123,47,Spatial Cognition,FRONTAL CORTEX,5256,f,f,f,t,2,0,text,,passed
1626,Fundamental_Neuroscience,1125,47,Spatial Cognition,FRONTAL CORTEX,5568,f,f,f,t,1,0,text,,passed
1627,Fundamental_Neuroscience,1126,47,Spatial Cognition,FRONTAL CORTEX,2906,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1126.jpg,passed
1628,Fundamental_Neuroscience,1127,47,Spatial Cognition,FRONTAL CORTEX,4362,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1127.jpg,passed
1629,Fundamental_Neuroscience,1128,47,Spatial Cognition,HIPPOCAMPUS AND ADJACENT CORTEX,4828,f,f,f,t,2,0,text,,passed
1631,Fundamental_Neuroscience,1130,47,Spatial Cognition,SPATIAL COGNITION AND SPATIAL ACTION,5487,f,f,f,f,2,0,text,,passed
1635,Fundamental_Neuroscience,1134,48,Attention,VARIETIES OF ATTENTION,3423,f,f,f,f,3,0,text,,passed
1636,Fundamental_Neuroscience,1135,48,Attention,NEGLECT SYNDROME: A DEFICIT OF SPATIAL ATTENTION,2883,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1135.jpg,passed
1637,Fundamental_Neuroscience,1136,48,Attention,NEGLECT SYNDROME: A DEFICIT OF SPATIAL ATTENTION,3954,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1136.jpg,passed
1638,Fundamental_Neuroscience,1137,48,Attention,SINGLE UNIT RECORDING STUDIES IN NONHUMAN PRIMATES PROVIDE CONVERGENT EVIDENCE FOR A FRONTO-PARIETAL ATTENTIONAL CONTROL SYSTEM,5815,f,f,f,t,3,0,text,,passed
1734,Fundamental_Neuroscience,1233,52,The Prefrontal Cortex and Executive Brain Functions,NEUROPHYSIOLOGY OF THE PREFRONTAL CORTEX,4780,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1233.jpg,passed
1639,Fundamental_Neuroscience,1138,48,Attention,SINGLE UNIT RECORDING STUDIES IN NONHUMAN PRIMATES PROVIDE CONVERGENT EVIDENCE FOR A FRONTO-PARIETAL ATTENTIONAL CONTROL SYSTEM,967,t,f,f,t,10,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1138.jpg,passed
1660,Fundamental_Neuroscience,1159,49,Learning and Memory: Basic Mechanisms,INVERTEBRATE STUDIES: KEY INSIGHTS FROM APLYSIA INTO BASIC MECHANISMS OF LEARNING,5504,f,f,f,t,1,0,text,,passed
1762,Fundamental_Neuroscience,1261,53,Consciousness,References,4765,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1261.jpg,passed
1763,Fundamental_Neuroscience,1262,53,Consciousness,References,4873,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1262.jpg,passed
1764,Fundamental_Neuroscience,1263,53,Consciousness,References,4902,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1263.jpg,passed
1640,Fundamental_Neuroscience,1139,48,Attention,SINGLE UNIT RECORDING STUDIES IN NONHUMAN PRIMATES PROVIDE CONVERGENT EVIDENCE FOR A FRONTO-PARIETAL ATTENTIONAL CONTROL SYSTEM,2057,t,f,f,t,60,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1139.jpg,passed
1641,Fundamental_Neuroscience,1140,48,Attention,SINGLE UNIT RECORDING STUDIES IN NONHUMAN PRIMATES PROVIDE CONVERGENT EVIDENCE FOR A FRONTO-PARIETAL ATTENTIONAL CONTROL SYSTEM,2565,t,f,f,t,28,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1140.jpg,passed
1642,Fundamental_Neuroscience,1141,48,Attention,SINGLE UNIT RECORDING STUDIES IN NONHUMAN PRIMATES PROVIDE CONVERGENT EVIDENCE FOR A FRONTO-PARIETAL ATTENTIONAL CONTROL SYSTEM,2446,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1141.jpg,passed
1644,Fundamental_Neuroscience,1143,48,Attention,ATTENTION INCREASES SENSITIVITY AND BOOSTS THE CLARITY OF SIGNALS GENERATED BY NEURONS IN PARTS OF THE VISUAL SYSTEM DEVOTED TO PROCESSING INFORMATION ABOUT OBJECTS,4132,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1143.jpg,passed
1645,Fundamental_Neuroscience,1144,48,Attention,ATTENTION MODULATES NEURAL RESPONSES IN THE HUMAN LATERAL GENICULATE NUCLEUS,3134,t,f,f,t,4,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1144.jpg,passed
1646,Fundamental_Neuroscience,1145,48,Attention,THE VISUAL SEARCH PARADIGM HAS BEEN USED TO STUDY THE ROLE OF ATTENTION IN SELECTING RELEVANT STIMULI FROM WITHIN A CLUTTERED VISUAL ENVIRONMENT,4493,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1145.jpg,passed
1755,Fundamental_Neuroscience,1254,53,Consciousness,An Information-Theoretical Theory of Consciousness,5595,f,f,f,t,1,0,text,,passed
1759,Fundamental_Neuroscience,1258,53,Consciousness,References,3064,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1258.jpg,passed
1760,Fundamental_Neuroscience,1259,53,Consciousness,References,4732,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1259.jpg,passed
1761,Fundamental_Neuroscience,1260,53,Consciousness,References,4656,f,f,f,f,1,0,text,,passed
1765,Fundamental_Neuroscience,1264,53,Consciousness,References,4916,f,f,f,f,1,0,text,,passed
1647,Fundamental_Neuroscience,1146,48,Attention,THE VISUAL SEARCH PARADIGM HAS BEEN USED TO STUDY THE ROLE OF ATTENTION IN SELECTING RELEVANT STIMULI FROM WITHIN A CLUTTERED VISUAL ENVIRONMENT,1745,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1146.jpg,passed
1649,Fundamental_Neuroscience,1148,48,Attention,COMPETITION CAN BE BIASED BY NONSPATIAL FEEDBACK,5609,f,f,f,t,2,0,text,,passed
1650,Fundamental_Neuroscience,1149,48,Attention,COMPETITION CAN BE BIASED BY NONSPATIAL FEEDBACK,1715,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1149.jpg,passed
1651,Fundamental_Neuroscience,1150,48,Attention,FILTERING OF UNWANTED INFORMATION IN HUMANS,3751,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1150.jpg,passed
1652,Fundamental_Neuroscience,1151,48,Attention,CONCLUSIONS,5493,f,f,f,f,2,0,text,,passed
1654,Fundamental_Neuroscience,1153,48,Attention,Suggested Readings,680,f,f,f,f,1,0,text,,passed
1655,Fundamental_Neuroscience,1154,49,Learning and Memory: Basic Mechanisms,PARADIGMS HAVE BEEN DEVELOPED TO STUDY ASSOCIATIVE AND NONASSOCIATIVE LEARNING,3291,f,f,f,f,3,0,text,,passed
1658,Fundamental_Neuroscience,1157,49,Learning and Memory: Basic Mechanisms,INVERTEBRATE STUDIES: KEY INSIGHTS FROM APLYSIA INTO BASIC MECHANISMS OF LEARNING,5634,f,f,f,t,1,0,text,,passed
1659,Fundamental_Neuroscience,1158,49,Learning and Memory: Basic Mechanisms,INVERTEBRATE STUDIES: KEY INSIGHTS FROM APLYSIA INTO BASIC MECHANISMS OF LEARNING,4538,t,t,f,t,94,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1158.jpg,passed
1766,Fundamental_Neuroscience,1265,53,Consciousness,References,4388,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1265.jpg,passed
1661,Fundamental_Neuroscience,1160,49,Learning and Memory: Basic Mechanisms,INVERTEBRATE STUDIES: KEY INSIGHTS FROM APLYSIA INTO BASIC MECHANISMS OF LEARNING,2390,t,f,f,t,223,6,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1160.jpg,passed
1662,Fundamental_Neuroscience,1161,49,Learning and Memory: Basic Mechanisms,VERTEBRATE STUDIES: LONG-TERM POTENTIATION,5197,f,f,f,f,2,0,text,,passed
1665,Fundamental_Neuroscience,1164,49,Learning and Memory: Basic Mechanisms,VERTEBRATE STUDIES: LONG-TERM POTENTIATION,4218,t,f,f,t,225,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1164.jpg,passed
1666,Fundamental_Neuroscience,1165,49,Learning and Memory: Basic Mechanisms,VERTEBRATE STUDIES: LONG-TERM POTENTIATION,5377,f,f,f,t,1,0,text,,passed
1667,Fundamental_Neuroscience,1166,49,Learning and Memory: Basic Mechanisms,VERTEBRATE STUDIES: LONG-TERM POTENTIATION,4716,f,f,f,t,3,0,text,,passed
1669,Fundamental_Neuroscience,1168,49,Learning and Memory: Basic Mechanisms,VERTEBRATE STUDIES: LONG-TERM POTENTIATION,5555,f,f,f,f,1,0,text,,passed
1670,Fundamental_Neuroscience,1169,49,Learning and Memory: Basic Mechanisms,LONG-TERM DEPRESSION,5004,f,f,f,t,2,0,text,,passed
1671,Fundamental_Neuroscience,1170,49,Learning and Memory: Basic Mechanisms,HOW DOES A CHANGE IN SYNAPTIC STRENGTH STORE A COMPLEX MEMORY?,3488,t,f,f,t,227,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1170.jpg,passed
1672,Fundamental_Neuroscience,1171,49,Learning and Memory: Basic Mechanisms,HOW DOES A CHANGE IN SYNAPTIC STRENGTH STORE A COMPLEX MEMORY?,5769,f,f,f,t,1,0,text,,passed
1675,Fundamental_Neuroscience,1174,50,Learning and Memory: Brain Systems,HISTORY OF MEMORY SYSTEMS,3585,f,f,f,t,3,0,text,,passed
1676,Fundamental_Neuroscience,1175,50,Learning and Memory: Brain Systems,HISTORY OF MEMORY SYSTEMS,3356,t,f,f,t,10,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1175.jpg,passed
1677,Fundamental_Neuroscience,1176,50,Learning and Memory: Brain Systems,HISTORY OF MEMORY SYSTEMS,3491,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1176.jpg,passed
1678,Fundamental_Neuroscience,1177,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,5470,f,f,f,t,2,0,text,,passed
1679,Fundamental_Neuroscience,1178,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,3198,t,f,f,t,87,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1178.jpg,passed
1680,Fundamental_Neuroscience,1179,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,5792,f,f,f,t,1,0,text,,passed
1681,Fundamental_Neuroscience,1180,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,5492,f,f,f,t,1,0,text,,passed
1682,Fundamental_Neuroscience,1181,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,3333,t,f,f,t,9,4,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1181.jpg,passed
1683,Fundamental_Neuroscience,1182,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,3618,t,f,f,t,4,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1182.jpg,passed
1767,Fundamental_Neuroscience,1266,53,Consciousness,References,4787,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1266.jpg,passed
1768,Fundamental_Neuroscience,1267,53,Consciousness,References,4800,f,f,f,f,1,0,text,,passed
1769,Fundamental_Neuroscience,1268,53,Consciousness,References,5037,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1268.jpg,passed
1770,Fundamental_Neuroscience,1269,53,Consciousness,References,4704,f,t,f,f,1,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p1269.jpg,passed
1771,Fundamental_Neuroscience,1270,53,Consciousness,References,4721,f,f,f,f,1,0,text,,passed
1772,Fundamental_Neuroscience,1271,53,Consciousness,References,4838,f,f,f,f,1,0,text,,passed
1773,Fundamental_Neuroscience,1272,53,Consciousness,References,5001,f,f,f,f,1,0,text,,passed
1701,Fundamental_Neuroscience,1200,51,Language and Communication,ANIMAL COMMUNICATION,3339,f,f,f,f,3,0,text,,passed
1686,Fundamental_Neuroscience,1185,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,5037,t,f,f,t,35,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1185.jpg,passed
1687,Fundamental_Neuroscience,1186,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,4386,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1186.jpg,passed
1688,Fundamental_Neuroscience,1187,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,3609,t,f,f,t,12,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1187.jpg,passed
1689,Fundamental_Neuroscience,1188,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,5684,f,f,f,t,1,0,text,,passed
1690,Fundamental_Neuroscience,1189,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,2765,t,f,f,t,39,7,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1189.jpg,passed
1693,Fundamental_Neuroscience,1192,50,Learning and Memory: Brain Systems,MAJOR MEMORY SYSTEMS OF THE MAMMALIAN BRAIN,634,t,f,f,f,154,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1192.jpg,passed
